lea,candidate,gender,vote_share,party
HOWTH,"HAUGHEY, CATHAL",M,0.10804608691494956,FF
HOWTH,"* HEALY, DAVID",M,0.0760625328680021,GRN
HOWTH,"* HOPKINS, JOAN",F,0.1564277860113783,SD
HOWTH,"Kannan, Vedh",M,0.003824640244776976,NON-P
HOWTH,"* Lavin, Anthony",M,0.08447674140651144,FG
HOWTH,"* MCDONAGH, BRIAN",M,0.10106611846823159,LAB
HOWTH,"McGlue, Jamie",M,0.012095424774107185,NON-P
HOWTH,"Mc Govern, Margaret",F,0.042835970741502125,ANT
HOWTH,"Ndlovu Motesta, Rachel Raesetja",F,0.00239040015298561,NON-P
HOWTH,"* O'BRIEN, EOGHAN",M,0.10226131854472438,FF
HOWTH,"* TORMEY, AOIBHINN",F,0.11392647129129416,FG
ONGAR,"Ali, Asad",M,0.07484504736288153,FF
ONGAR,"Cairns, Declan",M,0.03835808677347679,SF
ONGAR,"* DENNISON, KIERAN",M,0.10057303239387207,FG
ONGAR,"* DONNELLY, ANGELA",F,0.1305110513390247,SF
ONGAR,"Doyle, Andrew",M,0.009238685533855689,PBP
ONGAR,"* DOYLE, TANIA",F,0.24055666003976142,NON-P
ONGAR,"Fitzsimons, Paul",M,0.04993568003742253,IFP
ONGAR,"* Griffin, Michelle",F,0.023739913460413986,GRN
ONGAR,"Khisa, Nekesa Nancy",F,0.018711261840720382,LAB
ONGAR,"* KITT, TOM",M,0.0976493977312595,FF
ONGAR,"Murphy, Ellen",F,0.046544263828791954,SD
ONGAR,"O'Donoghue, Niall",M,0.029938018945152613,SF
ONGAR,"Relihan, Kate",F,0.043269793006665884,PBP
ONGAR,"SHEEHAN, GERARD",M,0.09612910770670097,ANT
RUSH,"* BOLAND, CATHAL",M,0.11419475961146029,NON-P
RUSH,"* Dennehy, Brian",M,0.09280875030609746,FF
RUSH,"DOCKRELL, EOGHAN",M,0.11321524773487879,FG
RUSH,"* Henchy, Adrian",M,0.07387152069218839,FF
RUSH,"JOHNSTON, CORINA",F,0.140070198351155,LAB
RUSH,"Laska, Aneta",F,0.008733980899518407,NON-P
RUSH,"* MULVILLE, PAUL",M,0.08782956493347482,SD
RUSH,"O Connell, Fergal",M,0.022202269202514082,NON-P
RUSH,"* O'DONOGHUE, ROBERT",M,0.25997877724267404,LAB
RUSH,"Roche, Patrick",M,0.0609746143171986,SF
RUSH,"Young, Suzanne",F,0.026120316708840095,GRN
SWORDS,"BUCKLEY, MARIAN",F,0.06715962799207197,SF
SWORDS,"* BUTLER, DARRAGH",M,0.13302332672663517,FF
SWORDS,"* Carey, Ian",M,0.06464400060984907,GRN
SWORDS,"CORKERY, LUKE",M,0.12517152004878793,FG
SWORDS,"* Graves, Ann",F,0.06418661381308126,SF
SWORDS,"* HUMPHREYS, JAMES",M,0.06731209025766123,LAB
SWORDS,"KELLY, DARREN JACK",M,0.08972404329928342,NON-P
SWORDS,"Linnane, Conor",M,0.02454642475987193,SF
SWORDS,"* Manton, Brigid",F,0.06807440158560757,FF
SWORDS,"* MULLIGAN, DEAN",M,0.15246226558926665,I4C
SWORDS,"* NEWMAN, JOE",M,0.10420795853026375,NON-P
SWORDS,"Power, Ollie",M,0.031559688976978195,PBP
SWORDS,"Wright, Bernadette",F,0.007928037810641867,NON-P
GALWAY CITY CENTRAL,"COMER, Sean",M,0.010386536944517487,TIP
GALWAY CITY CENTRAL,"* CUBBARD, MIKE",M,0.1953720746778859,NON-P
GALWAY CITY CENTRAL,"CUMMINS, Mary",F,0.022219300552195634,IFP
GALWAY CITY CENTRAL,"CURRAN, Adrian",M,0.03996844596371286,PBP
GALWAY CITY CENTRAL,"D'ARCY, MARGARETTa",F,0.02300815145937418,NON-P
GALWAY CITY CENTRAL,"* FAHY, FRANK",M,0.11596108335524585,FG
GALWAY CITY CENTRAL,"FEENEY, PATRICk",M,0.001051801209571391,NON-P
GALWAY CITY CENTRAL,"FORDE, JOSIE",F,0.09623981067578227,FF
GALWAY CITY CENTRAL,"* HOARE, EDDIE",M,0.16855114383381542,FG
GALWAY CITY CENTRAL,"LENIHAN, PÁDRAIg",M,0.04036287141730213,ANT
GALWAY CITY CENTRAL,"LOHAN, MARk",M,0.06547462529581909,SF
GALWAY CITY CENTRAL,"MCDONAGH, JOHN",M,0.08453852221930055,LAB
GALWAY CITY CENTRAL,"* O'CONNOR, MARTINa",F,0.041940573231659214,GRN
GALWAY CITY CENTRAL,"O'FLAHERTY, DARa",M,0.00644228240862477,NON-P
GALWAY CITY CENTRAL,"RIDGE, SHAUNa",F,0.01288456481724954,INDI
GALWAY CITY CENTRAL,"SEOIGHTHE, EIBHLÍN",F,0.07559821193794374,SD
GALWAY CITY EAST,"BURKE, AISLING",F,0.07799025121859768,SF
GALWAY CITY EAST,"BURKE, CONOr",M,0.016122984626921636,PBP
GALWAY CITY EAST,"* CHEEVERS, ALAN",M,0.1288588926384202,FF
GALWAY CITY EAST,"CORCORÁIN, CORMAc Ó",M,0.019247594050743656,ANT
GALWAY CITY EAST,"* CROWE, MICHAEL JOHn",M,0.09198850143732033,FF
GALWAY CITY EAST,"DELANEY HEASLIP, JUSTINe",F,0.03787026621672291,SD
GALWAY CITY EAST,"DOWD, CONOr",M,0.007249093863267091,NON-P
GALWAY CITY EAST,"FEENEY, SUSAn",F,0.01412323459567554,IFP
GALWAY CITY EAST,"FORDE, SHANE",M,0.0831146106736658,FG
GALWAY CITY EAST,"GIBBONS, JACINTa",F,0.015873015873015872,TIP
GALWAY CITY EAST,"KEOGH, AISLINg",F,0.04149481314835646,FG
GALWAY CITY EAST,"* LARKIN, NOEl",M,0.051618547681539804,INDI
GALWAY CITY EAST,"LYNCH, DAVId",M,0.008748906386701663,NON-P
GALWAY CITY EAST,"MATHIAS, JOYCe",F,0.03587051618547681,GRN
GALWAY CITY EAST,"* MCDONNELL, DECLAN",M,0.12610923634545682,NON-P
GALWAY CITY EAST,"* O'FLAHERTY, TERRY",F,0.1144856892888389,NON-P
GALWAY CITY EAST,"OGBU, HELEN",F,0.07311586051743532,LAB
GALWAY CITY EAST,"ROOKE, DENMAn",M,0.010873640794900637,PBP
GALWAY CITY EAST,"TULLY, MICHAEl",M,0.043994500687414076,NON-P
GALWAY CITY EAST,"WOZNIAK, ARKADIUSz",M,0.001249843769528809,NON-P
GALWAY CITY WEST,"CAHILL, A.j.",M,0.026180404710186348,TIP
GALWAY CITY WEST,"CHOWDHURY, ASRAf",M,0.031096375900308677,FG
GALWAY CITY WEST,"CONCHÚIR, CATHAl Ó",M,0.0396707442551732,SF
GALWAY CITY WEST,"* CONNOLLY, JOHN",M,0.11215273808162798,FF
GALWAY CITY WEST,"* CURRAN, ALAN",M,0.1010632216760032,SD
GALWAY CITY WEST,"DEERY, KENNy",M,0.04572996455927747,NON-P
GALWAY CITY WEST,"FEENEY, JARLATh",M,0.03955641934377501,NON-P
GALWAY CITY WEST,"* HIGGINS, CLODAGH",F,0.12278495484166,FG
GALWAY CITY WEST,"* KEANE, PETER",M,0.08780153195381274,FF
GALWAY CITY WEST,"* LYONS, DONAL",M,0.16176974962844404,NON-P
GALWAY CITY WEST,"MCMASTER, MAISIe",F,0.021721733165656797,PBP
GALWAY CITY WEST,"* MCNELIS, NÍALL",M,0.07694066537098433,LAB
GALWAY CITY WEST,"* MURPHY, NIALl",M,0.0685949468389162,GRN
GALWAY CITY WEST,"NEALIS, DENIs",M,0.004458671544529553,NON-P
GALWAY CITY WEST,"Ó BEIRN, RORy",M,0.018520635646507373,IFP
GALWAY CITY WEST,"OSAYIMWEN, ESTHER OGHOMWENRIe",F,0.04195724248313708,NON-P
ATHENRY-ORANMORE,"Carr, Maria",F,0.016445932178722165,TIP
ATHENRY-ORANMORE,"* CHARITY, JAMES",M,0.11388444185708048,NON-P
ATHENRY-ORANMORE,"* COLLINS, DAVID",M,0.11541260369669626,FG
ATHENRY-ORANMORE,"* DOLAN, ALBERT",M,0.17413768010478825,FF
ATHENRY-ORANMORE,"FEENEY, PETER",M,0.08826953864066366,FG
ATHENRY-ORANMORE,"Gallagher, Eoghan",M,0.07407946441566002,FG
ATHENRY-ORANMORE,"GREALISH, TOMAS",M,0.13411439382913695,NON-P
ATHENRY-ORANMORE,"Hehir, Sean",M,0.021903653034492796,INDI
ATHENRY-ORANMORE,"* Herterich-Quinn, Shelly",F,0.05763353223693785,FF
ATHENRY-ORANMORE,"KEANE, CILLIAN",M,0.06818512589142774,FF
ATHENRY-ORANMORE,"Landy, Fergal",M,0.029762771066802505,LAB
ATHENRY-ORANMORE,"Madden, Eoin",M,0.033037403580264885,GRN
ATHENRY-ORANMORE,"O HARA, LOUIS",M,0.07313345946732644,SF
BALLINASLOE,"* CONNOLLY, DERMOT",M,0.14220220381243465,SF
BALLINASLOE,"* CONNOLLY, MICHAEL",M,0.19383897691627122,FF
BALLINASLOE,"* GERAGHTY, DECLAN",M,0.18193517252473257,INDI
BALLINASLOE,"HARNEY, ALAN",M,0.14348910158449288,FG
BALLINASLOE,"* KEAVENEY, PETER",M,0.12555296388643128,FG
BALLINASLOE,"Maher, Regan",M,0.018418724362583447,SF
BALLINASLOE,"Mannion, Andrew",M,0.02927692431432478,PBP
BALLINASLOE,"PARSONS, EVELYN",F,0.1652859325987292,NON-P
CONAMARA NORTH,"Breathnach, Críostóir",M,0.008423434749811415,NON-P
CONAMARA NORTH,"Conaire, Mánus Ó",M,0.11377923057581091,NON-P
CONAMARA NORTH,"Gleeson, Daniel",M,0.0311792808649736,GRN
CONAMARA NORTH,"Healy, Tom",M,0.0743022378677395,SF
CONAMARA NORTH,"* KING, GERRY",M,0.18041237113402062,FF
CONAMARA NORTH,"* MANNION, EILEEN",F,0.1791551420668846,FG
CONAMARA NORTH,"WALSH, SEAMUS",M,0.1917274327382449,INDI
CONAMARA NORTH,"* WELBY, THOMAS",M,0.22102087000251447,NON-P
CONAMARA SOUTH,"Breathnach, Criostóir",M,0.0033570701932858597,NON-P
CONAMARA SOUTH,"* Cualáin, Dáithi Ó",M,0.07772126144455747,FF
CONAMARA SOUTH,"Curran, Michael",M,0.04069175991861648,NON-P
CONAMARA SOUTH,"* CURRAOÍN Ó, TOMAS",M,0.09908443540183112,NON-P
CONAMARA SOUTH,"LEAINDE, MICHAEL",M,0.07202441505595117,INDI
CONAMARA SOUTH,"LEE, MÁIRTIN",M,0.08280773143438454,FF
CONAMARA SOUTH,"* MAC AN IOMAIRE, PADRAIG",M,0.1373346897253306,FG
CONAMARA SOUTH,"* McKinstry, Alastair",M,0.06337741607324517,GRN
CONAMARA SOUTH,"McMahon, Doran",M,0.012410986775178027,IFP
CONAMARA SOUTH,"O Brien, Sinead",F,0.04425228891149542,NON-P
CONAMARA SOUTH,"Ó Flatharta, PJ",M,0.043031536113936925,NON-P
CONAMARA SOUTH,"O Hara, Kevin",M,0.06744659206510682,SF
CONAMARA SOUTH,"Ó Tuairisg, Daragh",M,0.08646998982706001,FF
CONAMARA SOUTH,"Slevin, Geri",F,0.004374364191251271,NON-P
CONAMARA SOUTH,"* THOMAS, NOEL",M,0.15961342828077316,INDI
CONAMARA SOUTH,"Walsh, Aidan",M,0.00600203458799593,TIP
GORT-KINVARA,"* DONOHUE, GERALDINE",F,0.17712733856366927,NON-P
GORT-KINVARA,"* FINNERTY, GERRY",M,0.1232146449406558,FF
GORT-KINVARA,"Flynn Dixon, Megan",F,0.07664453832226917,GRN
GORT-KINVARA,"Kelly, Lucina",F,0.05260510963588815,SF
GORT-KINVARA,"KILLILEA, PAUL",M,0.15469724401528867,FG
GORT-KINVARA,"* KINANE, MARTINA",F,0.18949909474954738,FF
GORT-KINVARA,"* MURPHY, PJ",M,0.1964393482196741,FG
GORT-KINVARA,"Sweeney, Alan",M,0.029772681553007444,TIP
LOUGHREA,"* CANNING, IVAN",M,0.12984757862241944,FF
LOUGHREA,"* CURLEY, SHANE",M,0.18647501447038395,FF
LOUGHREA,"* KELLY, DECLAN",M,0.16843526914914142,INDI
LOUGHREA,"Larkin, Mark",M,0.06280146633224001,FF
LOUGHREA,"* MAHER, MICHAEL [MOEGIE]",M,0.1640941539648852,FG
LOUGHREA,"* MCCLEARN, JIMMY",M,0.16920702295967585,FG
LOUGHREA,"McGettigan, John ANThony",M,0.019004437584410575,TIP
LOUGHREA,"O Reilly, Ailish",F,0.07785066563766159,SF
LOUGHREA,"Tooher Madden, Michelle",F,0.022284391279181942,GRN
TUAM,"Culligan, Ross",M,0.009703047668663714,TNP
TUAM,"CUNNIFFE, SHAUN",M,0.0936441781713988,INDI
TUAM,"De Lundres Ó Dálaigh, Stiofán",M,0.02982547538421464,SF
TUAM,"Gaughan, Dannan Liam",M,0.007684292784579318,TIP
TUAM,"* HOADE, MARY",F,0.08635061213857775,FF
TUAM,"Kadejo, Islammiyah",F,0.01673612920031258,GRN
TUAM,"* KILLILEA, DONAGH MARK",M,0.08980203177910914,FF
TUAM,"Lynch, Colin",M,0.006186506902839281,NON-P
TUAM,"* MCHUGH FARAG, KAREY",F,0.06785621255535296,NON-P
TUAM,"Oguekwe, Blessing",F,0.013414951810367283,LAB
TUAM,"Quirke, Tom",M,0.027806720500130243,FF
TUAM,"* REDDINGTON, ANDREW",M,0.18129721281583747,FG
TUAM,"Reynolds, Deborah",F,0.013545194060953373,SF
TUAM,"* ROCHE, PETE",M,0.16625423287314406,FG
TUAM,"* Sheridan, Joe",M,0.07508465746288095,FF
TUAM,"Silke, Luke",M,0.03601198228705392,ANT
TUAM,"TURNER, OLLIE",M,0.07879656160458452,FG
CASTLEISLAND,"Bell, Deirdre",F,0.07511106519268519,SF
CASTLEISLAND,"Bowler, Paul",M,0.014051038330406034,GRN
CASTLEISLAND,"* FARRELLY, CHARLIE",M,0.18627957433619174,NON-P
CASTLEISLAND,"* FITZGERALD, FIONNÁN",M,0.15921066225849778,FF
CASTLEISLAND,"* HEALY-RAE, JACKIE",M,0.2985845645211282,NON-P
CASTLEISLAND,"Keane, Michelle",F,0.10238661018700279,NON-P
CASTLEISLAND,"Ní Ríordáin, Cáit",F,0.012914557288976133,ANT
CASTLEISLAND,"* O'CONNELL, BOBBY",M,0.1514619278851121,FG
CORCA DHUIBHNE,"BROSNAN, ROBERT",M,0.18180661577608143,SF
CORCA DHUIBHNE,"* FITZGERALD, BREANDÁN",M,0.12900763358778625,FF
CORCA DHUIBHNE,"* Fitzgerald, Séamus Cosaí",M,0.09414758269720101,FG
CORCA DHUIBHNE,"GRIFFIN, TOMMY",M,0.22989821882951653,FG
CORCA DHUIBHNE,"Kennedy, Mike",M,0.06463104325699745,LAB
CORCA DHUIBHNE,"Ó Fionnáin, Peadar",M,0.13027989821882952,GRN
CORCA DHUIBHNE,"* O'Shea, Michael D",M,0.17022900763358778,FF
KENMARE,"* CAHILL, MICHAEL",M,0.1448469831915891,FF
KENMARE,"Clifford, Tim",M,0.02899618295051229,SD
KENMARE,"Donnelly, Tony",M,0.05149668519386594,FG
KENMARE,"FOLEY, PODGE",M,0.0770106475590973,NON-P
KENMARE,"* HEALY-RAE, JOHNNY",M,0.23069711377486105,NON-P
KENMARE,"Lyne, Patrick",M,0.024911270340855822,NON-P
KENMARE,"* MCCARTHY, DAN",M,0.0555815978035224,NON-P
KENMARE,"* MORIARTY, NORMA",F,0.12087323377753968,FF
KENMARE,"Murphy, Cleo",F,0.030871224804125092,GRN
KENMARE,"O'Brien, William",M,0.009107346146119332,TIP
KENMARE,"O'Neill, Oliver",M,0.010580593316815108,NON-P
KENMARE,"O'Shea, Stephenie",F,0.028862251389539944,SF
KENMARE,"O'Sullivan, Catherina",F,0.013861916560637514,ANT
KENMARE,"O'Sullivan, Ken",M,0.05504587155963303,FF
KENMARE,"O'SULLIVAN CASEY, TEDDY",M,0.07707761333958348,FG
KENMARE,"Quigg, Damian",M,0.04017946829170294,SF
KILLARNEY,"Abdul Kadir, Kamaruzzaman",M,0.012886958957837232,NON-P
KILLARNEY,"* CRONIN, BRENDAN",M,0.09966381846196946,NON-P
KILLARNEY,"* GRADY, MARTIN",M,0.14378764532847738,NON-P
KILLARNEY,"Griffin, Diarmaid",M,0.023042442919176356,GRN
KILLARNEY,"Healy, Dermot",M,0.04573469673623757,FG
KILLARNEY,"* HEALY-RAE, MAURA",F,0.23707802213195125,NON-P
KILLARNEY,"* KELLEHER, NIALL",M,0.09153943129289817,FF
KILLARNEY,"Kenneally, Caroline",F,0.01736937946491105,SF
KILLARNEY,"Krasnenkova, Natalia",F,0.010225521781762151,NON-P
KILLARNEY,"Leen, William",M,0.0014007564084605687,NON-P
KILLARNEY,"Mahmud, Iqbal",M,0.021291497408600646,NON-P
KILLARNEY,"McGuckin, Diarmuid",M,0.0008404538450763413,NON-P
KILLARNEY,"* MOLONEY, MARIE",F,0.07311948452164169,LAB
KILLARNEY,"* O'CALLAGHAN, NIALL BOTTY",M,0.08096372040902088,NON-P
KILLARNEY,"O'Connor, Alan",M,0.007073819862725872,TIP
KILLARNEY,"* O DONOGHUE, JOHN",M,0.11023952934584676,KIA
KILLARNEY,"Switzer, Damien",M,0.02374282112340664,SF
LISTOWEL,"* BARRY, TOM",M,0.11493860845839017,SF
LISTOWEL,"Comerford, Oonagh",F,0.011255115961800819,GRN
LISTOWEL,"Falvey O'Sullivan, Marion",F,0.08813096862210096,SF
LISTOWEL,"* FOLEY, MICHAEL",M,0.13929058663028648,FG
LISTOWEL,"Foran, Sonny",M,0.057639836289222375,ANT
LISTOWEL,"Harrington, Thomas",M,0.030422919508867666,SF
LISTOWEL,"* KENNELLY, MIKE",M,0.15695770804911324,FG
LISTOWEL,"LEANE, MICHAEL",M,0.12046384720327422,FF
LISTOWEL,"* MOLONEY, JIMMY",M,0.09351978171896316,FF
LISTOWEL,"NOLAN, LIAM SPEEDY",M,0.15163710777626194,NON-P
LISTOWEL,"O'Sullivan, John",M,0.02824010914051842,NON-P
LISTOWEL,"Smith, Rosemarie",F,0.007503410641200546,PAW
TRALEE,"Abdurahman, Ame",M,0.001999851862824976,NON-P
TRALEE,"BAILY, ANGIE",F,0.05955114435967706,FG
TRALEE,"DALY, PAUL",M,0.07762387971261388,SF
TRALEE,"Donnelly, Sinéad",F,0.05088511962076883,FG
TRALEE,"Dunne, Anluan",M,0.04821865047033553,GRN
TRALEE,"* FERRIS, DEIRDRE",F,0.11554699651877638,SF
TRALEE,"* Foley, Cathal",M,0.05288497148359381,SF
TRALEE,"Kevane, Paddy",M,0.02710910302940523,SF
TRALEE,"* LOCKE, SAM",M,0.07829049700022221,NON-P
TRALEE,"McEllistrim, Thomas",M,0.05725501814680394,NON-P
TRALEE,"* O'BRIEN, TERRY",M,0.11391748759351158,LAB
TRALEE,"O'Grady, Eddie",M,0.023701948003851565,TIP
TRALEE,"O'SULLIVAN, ANNE",F,0.060588104584845565,FF
TRALEE,"Oyebanji, Mistura",F,0.03162728686763944,SD
TRALEE,"* SHEEHY, MIKEY",M,0.15665506258795645,FF
TRALEE,"Slimm, Ben",M,0.014961854677431302,LAB
TRALEE,"Sweeney, Jacob",M,0.02918302347974224,TNP
ATHY,"* BEHAN, VERALOUISE",F,0.09724456958970233,FF
ATHY,"* BRESLIN, AOIFE",F,0.23602172164119067,LAB
ATHY,"Campbell, Geraldine",F,0.036202735317779566,SF
ATHY,"Carton, William",M,0.09080852775543041,INDI
ATHY,"Casey, ANThony",M,0.03409090909090909,IFP
ATHY,"* DOOLEY, BRIAN",M,0.1082059533386967,FF
ATHY,"* KEATLEY, IVAN",M,0.16472244569589703,FG
ATHY,"Kenny, Brian.",M,0.032079646017699116,FG
ATHY,"* LEIGH, MARK",M,0.07361222847948512,LAB
ATHY,"Maughan, Nichola",F,0.004525341914722446,NON-P
ATHY,"Owens, David",M,0.03298471440064361,FF
ATHY,"Redmond, Thomas",M,0.05400241351568785,SF
ATHY,"Wall, Rachael",F,0.035498793242156074,SD
CELBRIDGE,"* HEATHER, RUPERT",M,0.09774545454545455,LAB
CELBRIDGE,"Hughes, Peter Paul",M,0.056581818181818185,GRN
CELBRIDGE,"Monaghan, David",M,0.08625454545454546,SF
CELBRIDGE,"O'ROURKE, CLAIRE",F,0.2053818181818182,SD
CELBRIDGE,"PANAITE FAHEY, LUMI",F,0.1776,FG
CELBRIDGE,"Phelan, Zhyan",F,0.06036363636363636,NON-P
CELBRIDGE,"Toner, Daragh",M,0.0706909090909091,TIP
CELBRIDGE,"TROST, DAVID",M,0.24538181818181817,FF
CLANE,"Brennan, Killian",M,0.07506237118993384,SF
CLANE,"Coates, Eoin",M,0.021585855298839354,LAB
CLANE,"DURKAN, WILLIAM",M,0.1140036880355787,FG
CLANE,"* FARRELLY, AIDAN",M,0.14101312506779476,SD
CLANE,"* FITZPATRICK, DARAGH",M,0.10988176591821239,FF
CLANE,"Foley, Patricia",F,0.014969085584119753,GRN
CLANE,"* MCEVOY, PÁDRAIG",M,0.14502657555049356,NON-P
CLANE,"McKeown, Ryan",M,0.05065625338973858,INDI
CLANE,"McLoughlin, Jessica",F,0.017463933181473046,NON-P
CLANE,"O'Connor, Una",F,0.050439310120403515,ANT
CLANE,"Roker, Sophie",F,0.018440177893480854,NON-P
CLANE,"Tuohy, Mick",M,0.026033192320208266,SF
CLANE,"* WYSE, BRENDAN",M,0.21542466644972338,FG
KILDARE,"BALFE, PAT",M,0.07337678011103066,SD
KILDARE,"Benson, Lorraine",F,0.03342988172821627,GRN
KILDARE,"* Connolly, Noel",M,0.051291334781559256,SF
KILDARE,"Crowe, Declan",M,0.05708423847453536,NON-P
KILDARE,"* Curran, Paddy",M,0.0894279507603186,FG
KILDARE,"Delaney, Denis",M,0.010137581462708182,NON-P
KILDARE,"* DOYLE, SUZANNE",F,0.20118271783731595,FF
KILDARE,"* DUFFY, KEVIN",M,0.17608013516775284,FG
KILDARE,"Goodwin, Aisling",F,0.014965001206854936,NON-P
KILDARE,"Harrison, Chris",M,0.03849867245957036,LAB
KILDARE,"NÍ RAGHALLAIGH, SHÓNAGH",F,0.07229061066859764,SF
KILDARE,"O'LOUGHLIN, BRIAN",M,0.1378228336953898,FF
KILDARE,"O'Malley, Paul Raymond",M,0.044412261646150135,INDI
LEIXLIP,"Ali, Imran",M,0.03194993412384717,GRN
LEIXLIP,"*CALDWELL, BERNARD",M,0.2028985507246377,FF
LEIXLIP,"* KILLEEN, NUALA",F,0.2910079051383399,SD
LEIXLIP,"* NEVILLE, JOE",M,0.377635046113307,FG
LEIXLIP,"O'Boyle, Joan",F,0.09650856389986824,SF
MAYNOOTH,"* DURKAN, TIM",M,0.1540836971568523,FG
MAYNOOTH,"* FEENEY, ANGELA",F,0.1327867106804387,LAB
MAYNOOTH,"Gaynor, Evelyn",F,0.05782131828346289,SF
MAYNOOTH,"* Hamilton, Peter",M,0.05302949632626983,GRN
MAYNOOTH,"Lane, Tara",F,0.10137365562772868,FG
MAYNOOTH,"Meade, Liam",M,0.05686295389202428,INDI
MAYNOOTH,"MELROSE, PETER",M,0.1272494941965712,SD
MAYNOOTH,"* Ó CEARÚIL, NAOISE",M,0.20019167287828774,FF
MAYNOOTH,"* WARD, PAUL",M,0.1166010009583644,FF
NAAS,"* BREEN, ANNE",F,0.07981018119068162,LAB
NAAS,"* BRETT, FINTAN",M,0.1235979292493529,FG
NAAS,"* CLEAR, BILL",M,0.1420046016681047,SD
NAAS,"Corcoran, Avril",F,0.03803566292781133,TIP
NAAS,"Dunne, Ciara",F,0.057520851308599366,FG
NAAS,"DUNNE, GER",M,0.054285303422490654,INDI
NAAS,"Hogan, Caroline",F,0.039833189531205064,SF
NAAS,"* KELLY, CARMEL",F,0.08433994823123382,FF
NAAS,"Larkin, Brian",M,0.07139775668679896,FF
NAAS,"Magee, Hugo",M,0.015171124532643084,NON-P
NAAS,"* MOORE, SEAMIE",M,0.09239286741443774,NON-P
NAAS,"Omini, Evangeline",F,0.01883807880356629,SF
NAAS,"O'Neill, Pauline",F,0.014452113891285591,SF
NAAS,"* Quinn, Bob",M,0.06262582686223755,GRN
NAAS,"* SAMMON, EVIE",F,0.10569456427955133,FG
NEWBRIDGE,"Byrne, Melissa",F,0.05937446296614539,ANT
NEWBRIDGE,"Conway, Aina",F,0.0533596837944664,LAB
NEWBRIDGE,"Garvin, James",M,0.042876782952397316,NON-P
NEWBRIDGE,"* HEAVEY, NOEL",M,0.08953428424127857,FF
NEWBRIDGE,"Maher, Ronan",M,0.016239903763533254,GRN
NEWBRIDGE,"McCormack, Chris",M,0.039525691699604744,NON-P
NEWBRIDGE,"MCDONNELL, TOM",M,0.047087128372572604,NON-P
NEWBRIDGE,"* O'DWYER, PEGGY",F,0.1728819384774016,FG
NEWBRIDGE,"* O'DWYER, TRACEY",F,0.17906856848255714,FG
NEWBRIDGE,"O'Neill, Leanne",F,0.014435470012029558,NON-P
NEWBRIDGE,"* PENDER, CHRIS",M,0.1255370338546142,SD
NEWBRIDGE,"* POWER, ROB",M,0.07191957380993298,FF
NEWBRIDGE,"Stokes, James",M,0.05525004296270837,SF
NEWBRIDGE,"Thrope, Terri",F,0.03290943461075786,SF
CALLAN-THOMASTOWN,"* CLEERE, PETER ‘CHAP’",M,0.1901636313210687,FF
CALLAN-THOMASTOWN,"* CULLEN, DEIRDRE",F,0.11167606545252842,FF
CALLAN-THOMASTOWN,"DOHENY, STEPHANIE",F,0.07968937783119165,SF
CALLAN-THOMASTOWN,"Doyle, Kristina",F,0.03642414717574189,GRN
CALLAN-THOMASTOWN,"* DOYLE, MICHAEL",M,0.12406397337524268,FG
CALLAN-THOMASTOWN,"Kelly, Orla",F,0.07525191827678654,FG
CALLAN-THOMASTOWN,"Kennedy, David",M,0.04908939632060645,SF
CALLAN-THOMASTOWN,"* LYONS, JOE",M,0.14985670703522233,FG
CALLAN-THOMASTOWN,"SHERIDAN, JOE",M,0.18378478321161135,FF
CASTLECOMER,"* BRENNAN, JOHN",M,0.10702087286527515,FG
CASTLECOMER,"Burke, Daniel",M,0.033586337760910814,INDI
CASTLECOMER,"* CAVANAGH, MARY HILDA",F,0.1769449715370019,FG
CASTLECOMER,"* DELANEY, MICHAEL",M,0.0937381404174573,FF
CASTLECOMER,"Delaney, Stephen",M,0.022296015180265655,TIP
CASTLECOMER,"* FITZPATRICK, PAT",M,0.21897533206831118,FF
CASTLECOMER,"* Hynes, Denis",M,0.0967741935483871,SF
CASTLECOMER,"* MCCARTHY, MICHAEL",M,0.14127134724857685,FF
CASTLECOMER,"SHORTALL, MAURICE",M,0.10939278937381404,NON-P
KILKENNY,"Akaehomen, Toluwani",F,0.03302320826091402,NON-P
KILKENNY,"Aza, Jon",M,0.006645537266128208,NON-P
KILKENNY,"Barry, Evan",M,0.037726203864635516,SF
KILKENNY,"* Brett, Martin",M,0.04989264901339331,FG
KILKENNY,"Cleere, Andrea",F,0.02985379818014518,LAB
KILKENNY,"* COONAN, JOHN",M,0.0712606072998671,FF
KILKENNY,"* DOLLARD, MARIA",F,0.06083222574378898,GRN
KILKENNY,"* FITZGERALD, DAVID",M,0.1258562519169819,FG
KILKENNY,"Heffernan, Liam",M,0.015642572334117165,NON-P
KILKENNY,"* MALONE, JOE",M,0.10643083529291483,FF
KILKENNY,"McGrath, Michael",M,0.0053164298129025666,NON-P
KILKENNY,"* MCGUINNESS, ANDREW",M,0.14517942950618545,FF
KILKENNY,"* MCGUINNESS, EUGENE",M,0.11614354360494837,NON-P
KILKENNY,"O’Brien, Aoife",F,0.01962989469379409,SF
KILKENNY,"O’Connor, Luke",M,0.031591861772824865,IFP
KILKENNY,"O’Farrell, Mark",M,0.013291074532256416,SF
KILKENNY,"Ó HARGÁIN, SEÁN",M,0.06717104590532666,LAB
KILKENNY,"O’Neill, Martin",M,0.053573254268479704,SD
KILKENNY,"Shore, Kevin",M,0.009099274102852469,PBP
